T,alpha,run,final_rating,initial_rating,improvement,convergence_iter,execution_time,history
100,0.99,9,1.197770980113458,0.9229927817893386,0.2747781983241193,1860,60.0210907459259,"     iteration  temperature  current_rating  best_rating       time
0            0   100.000000        0.922993     0.922993   0.000000
1           60   100.000000        0.957469     0.993085   0.415172
2          160   100.000000        1.000845     1.017478   0.982333
3          260   100.000000        1.087638     1.087638   1.563292
4          340   100.000000        0.959670     1.102248   2.479277
..         ...          ...             ...          ...        ...
116       5680    95.099005        1.020525     1.197771  57.935653
117       5780    95.099005        0.965847     1.197771  58.556126
118       5880    95.099005        0.974367     1.197771  59.272922
119       5920    95.099005        0.989796     1.197771  59.523474
120       5960    95.099005        0.998176     1.197771  59.834127

[121 rows x 5 columns]"
100,0.99,10,1.1555146783228378,0.8599521760032955,0.2955625023195423,1080,60.008761405944824,"     iteration  temperature  current_rating  best_rating       time
0            0   100.000000        0.859952     0.859952   0.000000
1           40   100.000000        0.984477     1.014487   0.181856
2          220   100.000000        0.864364     1.031718   1.330638
3          280   100.000000        0.984775     1.031718   1.897934
4          300   100.000000        1.028910     1.031718   2.214750
..         ...          ...             ...          ...        ...
138       8800    92.274469        0.962593     1.155515  56.204905
139       8900    92.274469        0.948187     1.155515  57.148004
140       8960    92.274469        0.997179     1.155515  57.868596
141       9160    91.351725        0.932959     1.155515  59.073039
142       9220    91.351725        0.968094     1.155515  59.305300

[143 rows x 5 columns]"
100,0.99,11,1.119668553207161,0.8128832583864833,0.30678529482067773,4840,60.04664635658264,"     iteration  temperature  current_rating  best_rating       time
0            0   100.000000        0.812883     0.812883   0.000000
1          680   100.000000        0.955078     1.001987   0.650047
2          720   100.000000        0.877134     1.019092   1.100384
3          800   100.000000        0.854154     1.019092   1.458062
4          840   100.000000        0.868419     1.019092   1.599360
..         ...          ...             ...          ...        ...
118      17200    84.294319        0.980068     1.119669  56.538723
119      17360    84.294319        0.952227     1.119669  57.086846
120      17460    84.294319        0.915418     1.119669  57.855784
121      17780    84.294319        0.950643     1.119669  58.710871
122      18060    83.451376        1.056154     1.119669  59.572396

[123 rows x 5 columns]"
100,0.99,12,1.220868663446827,0.9685168903679973,0.25235177307882983,7020,60.01147127151489,"     iteration  temperature  current_rating  best_rating       time
0            0   100.000000        0.968517     0.968517   0.000000
1           40   100.000000        0.892676     0.997052   0.228967
2           60   100.000000        0.943905     0.997052   0.299615
3          200   100.000000        0.831171     1.014935   0.645193
4          240   100.000000        0.827810     1.014935   0.677631
..         ...          ...             ...          ...        ...
148      10340    90.438208        1.032832     1.220869  58.418602
149      10360    90.438208        0.926990     1.220869  58.600303
150      10400    90.438208        0.930861     1.220869  58.833854
151      10440    90.438208        1.025186     1.220869  59.314644
152      10460    90.438208        1.010205     1.220869  59.649942

[153 rows x 5 columns]"
100,0.99,13,1.0966034858693918,0.9170972253984626,0.1795062604709292,3200,60.03657555580139,"     iteration  temperature  current_rating  best_rating       time
0            0   100.000000        0.917097     0.917097   0.000000
1           80   100.000000        0.901365     0.969345   0.529707
2          100   100.000000        0.899130     0.969345   0.722325
3          220   100.000000        0.894939     0.969345   1.459492
4          240   100.000000        0.892510     0.969345   1.607067
..         ...          ...             ...          ...        ...
156      11260    89.533825        0.931485     1.096603  58.582745
157      11280    89.533825        0.944928     1.096603  58.689038
158      11300    89.533825        0.874560     1.096603  58.862002
159      11340    89.533825        0.895789     1.096603  59.081158
160      11440    89.533825        0.840742     1.096603  59.630745

[161 rows x 5 columns]"
100,0.99,14,1.1852135335345153,0.9400610103434033,0.24515252319111203,6860,60.02407884597778,"     iteration  temperature  current_rating  best_rating       time
0            0   100.000000        0.940061     0.940061   0.000000
1           20   100.000000        1.040603     1.083830   0.213960
2           40   100.000000        1.038856     1.083830   0.442079
3           60   100.000000        0.985505     1.083830   0.749509
4          100   100.000000        0.934773     1.083830   0.972353
..         ...          ...             ...          ...        ...
141       8660    92.274469        1.031120     1.185214  58.554818
142       8720    92.274469        0.992079     1.185214  59.060974
143       8740    92.274469        0.980343     1.185214  59.324069
144       8760    92.274469        1.022414     1.185214  59.547727
145       8780    92.274469        1.006872     1.185214  59.857926

[146 rows x 5 columns]"
100,0.99,15,1.0916391668598506,0.8318009682571297,0.25983819860272095,7140,60.02031874656677,"     iteration  temperature  current_rating  best_rating       time
0            0   100.000000        0.831801     0.831801   0.000000
1          120   100.000000        0.973231     0.996007   0.353825
2          140   100.000000        0.926492     1.018455   0.649703
3          420   100.000000        0.901513     1.018455   1.531244
4          660   100.000000        0.934464     1.048836   2.748648
..         ...          ...             ...          ...        ...
143       9100    91.351725        0.900303     1.091639  58.457129
144       9160    91.351725        0.921590     1.091639  59.153721
145       9180    91.351725        0.953490     1.091639  59.354903
146       9200    91.351725        0.944261     1.091639  59.586064
147       9220    91.351725        1.005281     1.091639  59.902483

[148 rows x 5 columns]"
100,0.99,16,1.0440997413199216,0.8803978354335764,0.16370190588634514,12320,60.02106714248657,"     iteration  temperature  current_rating  best_rating       time
0            0   100.000000        0.880398     0.880398   0.000000
1          120   100.000000        0.882920     0.886463   0.308215
2          140   100.000000        0.900842     0.919883   0.485946
3          160   100.000000        0.948366     0.948366   0.654740
4          480   100.000000        0.914721     1.008039   2.685027
..         ...          ...             ...          ...        ...
122      15080    86.005835        0.845460     1.044100  57.210603
123      15240    86.005835        0.912039     1.044100  57.828366
124      15340    86.005835        0.919779     1.044100  58.344191
125      15780    86.005835        0.881583     1.044100  59.276819
126      15840    86.005835        0.906576     1.044100  59.611474

[127 rows x 5 columns]"
100,0.99,17,1.2411182330600354,0.9143810964941463,0.3267371365658891,1320,60.03731727600098,"     iteration  temperature  current_rating  best_rating       time
0            0   100.000000        0.914381     0.914381   0.000000
1           60   100.000000        1.056090     1.056090   0.318246
2           80   100.000000        1.052465     1.071763   0.570336
3          100   100.000000        1.003473     1.134064   0.901507
4          120   100.000000        1.030919     1.134064   1.183000
..         ...          ...             ...          ...        ...
140       7040    93.206535        0.978236     1.241118  58.256603
141       7100    93.206535        0.897400     1.241118  58.971999
142       7120    93.206535        0.939208     1.241118  59.125916
143       7180    93.206535        0.936704     1.241118  59.438407
144       7220    93.206535        0.947150     1.241118  59.938538

[145 rows x 5 columns]"
100,0.99,18,1.137435956223267,0.986554404327104,0.15088155189616304,8680,60.0039598941803,"     iteration  temperature  current_rating  best_rating       time
0            0   100.000000        0.986554     0.986554   0.000000
1           40   100.000000        0.917580     1.022332   0.313864
2           80   100.000000        0.869139     1.022332   0.494801
3          160   100.000000        0.953327     1.022332   0.731443
4          180   100.000000        0.937268     1.022332   1.015214
..         ...          ...             ...          ...        ...
151      11000    90.438208        0.990218     1.137436  57.986505
152      11020    89.533825        0.953916     1.137436  58.136083
153      11040    89.533825        0.920634     1.137436  58.238002
154      11160    89.533825        0.954767     1.137436  58.887362
155      11260    89.533825        0.990112     1.137436  59.669842

[156 rows x 5 columns]"
100,0.99,19,1.1923855588010988,0.8695200685505069,0.32286549025059186,4840,60.022828340530396,"     iteration  temperature  current_rating  best_rating       time
0            0   100.000000        0.869520     0.869520   0.000000
1           20   100.000000        0.951835     0.951835   0.168966
2           40   100.000000        0.904042     1.028273   0.371127
3          240   100.000000        1.037569     1.040745   1.164998
4          260   100.000000        1.004280     1.070414   1.364959
..         ...          ...             ...          ...        ...
139      11100    89.533825        0.953764     1.192386  58.220775
140      11200    89.533825        0.923105     1.192386  58.493129
141      11240    89.533825        0.940155     1.192386  58.655850
142      11380    89.533825        1.008037     1.192386  58.955446
143      11400    89.533825        0.937144     1.192386  59.108801

[144 rows x 5 columns]"
100,0.99,20,1.21571504534947,0.819609399046171,0.39610564630329903,1240,60.020822525024414,"     iteration  temperature  current_rating  best_rating       time
0            0   100.000000        0.819609     0.819609   0.000000
1          180   100.000000        1.021126     1.101188   0.753382
2          300   100.000000        0.925269     1.101188   1.238641
3          320   100.000000        1.059986     1.101188   1.436860
4          340   100.000000        0.892850     1.101188   1.665977
..         ...          ...             ...          ...        ...
136      11900    89.533825        1.092235     1.215715  58.791962
137      11920    89.533825        1.036743     1.215715  59.036950
138      11980    89.533825        0.913211     1.215715  59.439314
139      12000    89.533825        1.042328     1.215715  59.688797
140      12020    88.638487        1.030328     1.215715  59.955871

[141 rows x 5 columns]"
100,0.99,21,1.1768382088698168,0.7878864296435341,0.38895177922628277,2080,60.026678800582886,"     iteration  temperature  current_rating  best_rating       time
0            0   100.000000        0.787886     0.787886   0.000000
1           60   100.000000        0.894913     0.894913   0.069342
2           80   100.000000        0.915635     0.921322   0.170048
3          160   100.000000        0.867105     0.983378   0.675498
4          420   100.000000        0.853311     1.048844   1.554299
..         ...          ...             ...          ...        ...
149      13260    87.752102        1.011888     1.176838  57.526376
150      13280    87.752102        0.930933     1.176838  57.642084
151      13360    87.752102        0.970168     1.176838  58.479203
152      13520    87.752102        0.821167     1.176838  58.890236
153      14140    86.874581        0.860438     1.176838  59.910301

[154 rows x 5 columns]"
100,0.99,22,1.1948632918983662,0.9655291571886756,0.22933413470969055,880,60.01720190048218,"     iteration  temperature  current_rating  best_rating       time
0            0   100.000000        0.965529     0.965529   0.000000
1           40   100.000000        1.043739     1.043739   0.567735
2           60   100.000000        1.099295     1.105512   0.849846
3          100   100.000000        0.960077     1.107027   1.173816
4          120   100.000000        0.888723     1.107027   1.334379
..         ...          ...             ...          ...        ...
138       5480    95.099005        0.973753     1.194863  57.524581
139       5520    95.099005        1.009530     1.194863  58.091214
140       5540    95.099005        0.915083     1.194863  58.336638
141       5560    95.099005        0.921118     1.194863  58.474347
142       5580    95.099005        0.995751     1.194863  58.822225

[143 rows x 5 columns]"
100,0.99,23,1.1972239579460178,0.97470121227012,0.2225227456758978,10760,60.01895022392273,"     iteration  temperature  current_rating  best_rating       time
0            0   100.000000        0.974701     0.974701   0.000000
1          140   100.000000        0.927206     0.984453   0.903754
2          160   100.000000        0.949685     0.984453   1.047545
3          200   100.000000        0.859073     1.008446   1.319681
4          220   100.000000        0.918135     1.008446   1.499526
..         ...          ...             ...          ...        ...
148      13960    87.752102        0.879532     1.197224  58.189509
149      13980    87.752102        0.888755     1.197224  58.236093
150      14160    86.874581        0.871563     1.197224  58.643811
151      14200    86.874581        0.989986     1.197224  58.956362
152      14360    86.874581        1.028264     1.197224  59.770545

[153 rows x 5 columns]"
100,0.99,24,1.1850842766924403,1.0017205310750166,0.18336374561742375,60,60.00794768333435,"     iteration  temperature  current_rating  best_rating       time
0            0   100.000000        1.001721     1.001721   0.000000
1           20   100.000000        1.056951     1.056951   0.266642
2           40   100.000000        1.133783     1.148002   0.598554
3           60   100.000000        0.979429     1.185084   0.981644
4           80   100.000000        0.909842     1.185084   1.315018
..         ...          ...             ...          ...        ...
142       6020    94.148015        0.997295     1.185084  58.153930
143       6100    94.148015        1.145914     1.185084  58.599021
144       6120    94.148015        0.979770     1.185084  58.986817
145       6160    94.148015        0.983071     1.185084  59.440746
146       6180    94.148015        1.017404     1.185084  59.773459

[147 rows x 5 columns]"
100,0.99,25,1.0959728956305854,0.9730847614447764,0.12288813418580902,1560,60.034428119659424,"     iteration  temperature  current_rating  best_rating       time
0            0   100.000000        0.973085     0.973085   0.000000
1           20   100.000000        0.961160     1.023545   0.251498
2           40   100.000000        0.952507     1.031330   0.403189
3          120   100.000000        0.935285     1.031330   1.157716
4          140   100.000000        0.939479     1.031330   1.422571
..         ...          ...             ...          ...        ...
152       7620    93.206535        0.937819     1.095973  57.894907
153       7720    93.206535        0.899753     1.095973  58.574213
154       7760    93.206535        0.918787     1.095973  58.756027
155       7800    93.206535        0.884587     1.095973  59.038681
156       7880    93.206535        0.943397     1.095973  59.672161

[157 rows x 5 columns]"
100,0.99,26,1.1380712065346021,0.9264142790648803,0.21165692746972187,280,60.0225670337677,"     iteration  temperature  current_rating  best_rating       time
0            0   100.000000        0.926414     0.926414   0.000000
1           20   100.000000        0.903806     1.040152   0.273223
2           60   100.000000        0.919749     1.040152   0.755836
3          120   100.000000        0.962693     1.040152   0.972915
4          200   100.000000        0.961673     1.040152   1.507565
..         ...          ...             ...          ...        ...
135       7980    93.206535        1.009788     1.138071  58.494254
136       8000    93.206535        0.987971     1.138071  58.748012
137       8040    92.274469        1.048140     1.138071  59.146922
138       8060    92.274469        0.957927     1.138071  59.362268
139       8100    92.274469        0.983699     1.138071  59.646966

[140 rows x 5 columns]"
100,0.99,27,1.1706284090588783,0.9548295692156618,0.21579883984321657,6860,60.03003907203674,"     iteration  temperature  current_rating  best_rating       time
0            0   100.000000        0.954830     0.954830   0.000000
1           40   100.000000        0.918020     1.039029   0.296864
2          140   100.000000        0.898338     1.039029   0.495669
3          220   100.000000        0.952836     1.039029   0.912207
4          300   100.000000        0.842271     1.039029   1.429856
..         ...          ...             ...          ...        ...
137      14860    86.874581        1.026687     1.170628  58.002168
138      15080    86.005835        0.899299     1.170628  58.623087
139      15160    86.005835        1.064516     1.170628  58.985952
140      15200    86.005835        0.912271     1.170628  59.353792
141      15320    86.005835        1.077785     1.170628  59.969021

[142 rows x 5 columns]"
100,0.99,28,1.251446228289384,0.9838474988476735,0.26759872944171037,3580,60.02928638458252,"     iteration  temperature  current_rating  best_rating       time
0            0   100.000000        0.983847     0.983847   0.000000
1           80   100.000000        0.954559     1.088506   1.001349
2          100   100.000000        0.977625     1.088506   1.225716
3          140   100.000000        0.976961     1.088506   1.688130
4          160   100.000000        0.985385     1.088506   1.991695
..         ...          ...             ...          ...        ...
141       5160    95.099005        1.058642     1.251446  58.780567
142       5180    95.099005        1.020618     1.251446  59.069762
143       5200    95.099005        0.993562     1.251446  59.363742
144       5220    95.099005        0.936369     1.251446  59.578043
145       5240    95.099005        0.912181     1.251446  59.765462

[146 rows x 5 columns]"
100,0.99,29,1.06195055857301,0.861253216496569,0.20069734207644097,400,60.0206401348114,"    iteration  temperature  current_rating  best_rating       time
0           0   100.000000        0.861253     0.861253   0.000000
1          80   100.000000        0.968136     1.028271   0.565624
2         400   100.000000        0.960256     1.061951   2.024055
3         720   100.000000        0.880359     1.061951   3.321947
4         740   100.000000        0.891696     1.061951   3.384196
..        ...          ...             ...          ...        ...
95      15760    86.005835        0.942378     1.061951  57.305149
96      15920    86.005835        0.880768     1.061951  57.803733
97      16120    85.145777        0.824496     1.061951  58.141893
98      16380    85.145777        0.982561     1.061951  58.989406
99      16400    85.145777        0.926351     1.061951  59.093076

[100 rows x 5 columns]"
200,0.95,0,1.160001978035758,0.9425707180671485,0.21743125996860946,5820,60.02373766899109,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.942571     0.942571   0.000000
1           20   200.000000        0.984730     1.043434   0.252913
2          140   200.000000        0.978402     1.043434   0.947752
3          200   200.000000        0.871122     1.043434   1.300008
4          360   200.000000        0.904688     1.043434   2.083221
..         ...          ...             ...          ...        ...
110       7280   139.667459        0.975377     1.160002  57.836647
111       7340   139.667459        0.991359     1.160002  58.425575
112       7360   139.667459        0.901216     1.160002  58.782357
113       7400   139.667459        0.936805     1.160002  59.137178
114       7460   139.667459        0.945009     1.160002  59.556122

[115 rows x 5 columns]"
200,0.95,1,1.1459675644008942,0.8386545856824478,0.30731297871844643,3840,60.02227759361267,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.838655     0.838655   0.000000
1           40   200.000000        0.885853     0.906490   0.432281
2          200   200.000000        0.903810     0.952904   1.348629
3          240   200.000000        0.925902     0.952904   1.552104
4          260   200.000000        0.887393     0.958560   1.766680
..         ...          ...             ...          ...        ...
152       8160   132.684086        0.889536     1.145968  57.253148
153       8240   132.684086        0.967047     1.145968  57.739278
154       8280   132.684086        1.013418     1.145968  57.904558
155       8680   132.684086        0.945866     1.145968  59.402825
156       8740   132.684086        0.948413     1.145968  59.737540

[157 rows x 5 columns]"
200,0.95,2,1.1586626407482234,0.8074484091645767,0.35121423158364673,7040,60.049724102020264,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.807448     0.807448   0.000000
1          280   200.000000        0.915218     0.973066   0.530857
2          340   200.000000        0.996283     1.025750   1.099581
3          440   200.000000        0.998853     1.025750   2.030753
4          500   200.000000        0.941494     1.063117   2.580675
..         ...          ...             ...          ...        ...
136      11300   113.760018        0.961564     1.158663  58.957115
137      11320   113.760018        0.944034     1.158663  59.187092
138      11360   113.760018        1.006262     1.158663  59.419947
139      11380   113.760018        0.950833     1.158663  59.535938
140      11520   113.760018        0.904372     1.158663  59.954148

[141 rows x 5 columns]"
200,0.95,3,1.1826734248479887,0.8801290350660015,0.30254438978198717,4360,60.006784439086914,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.880129     0.880129   0.000000
1           40   200.000000        1.069040     1.099062   0.520498
2           60   200.000000        0.970879     1.099062   0.771878
3          160   200.000000        0.956442     1.099062   1.551840
4          180   200.000000        0.857682     1.099062   1.736737
..         ...          ...             ...          ...        ...
148       8040   132.684086        0.962863     1.182673  57.607910
149       8060   132.684086        0.971004     1.182673  57.839652
150       8140   132.684086        0.943236     1.182673  58.789333
151       8220   132.684086        0.947074     1.182673  59.407352
152       8260   132.684086        0.967812     1.182673  59.822985

[153 rows x 5 columns]"
200,0.95,4,1.1638953964087015,0.9917184912031818,0.17217690520551976,3640,60.009976863861084,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.991718     0.991718   0.000000
1          100   200.000000        0.973655     1.112550   0.715189
2          160   200.000000        1.013974     1.112550   1.247053
3          300   200.000000        0.987711     1.112550   2.097896
4          320   200.000000        0.885224     1.112550   2.297118
..         ...          ...             ...          ...        ...
150       8900   132.684086        0.928851     1.163895  58.707082
151       8920   132.684086        0.969476     1.163895  58.987649
152       8940   132.684086        0.908740     1.163895  59.242856
153       8980   132.684086        0.890989     1.163895  59.502973
154       9060   126.049882        0.915196     1.163895  59.883729

[155 rows x 5 columns]"
200,0.95,5,1.157613252554499,0.9843838537137708,0.1732293988407283,320,60.01500129699707,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.984384     0.984384   0.000000
1           40   200.000000        0.881626     1.013592   0.412378
2           60   200.000000        0.898675     1.013592   0.560777
3          120   200.000000        0.933025     1.013592   1.130542
4          160   200.000000        0.955784     1.013592   1.496617
..         ...          ...             ...          ...        ...
152       7760   139.667459        0.905518     1.157613  57.921072
153       7820   139.667459        1.096725     1.157613  58.570811
154       7840   139.667459        0.963430     1.157613  58.968381
155       7880   139.667459        1.069301     1.157613  59.335298
156       7940   139.667459        0.987488     1.157613  59.903965

[157 rows x 5 columns]"
200,0.95,6,1.1142492278518097,0.8879427671483135,0.22630646070349614,5580,60.003939628601074,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.887943     0.887943   0.000000
1          240   200.000000        0.914816     0.974653   0.304553
2          300   200.000000        0.939334     1.002787   0.798635
3          360   200.000000        0.976761     1.048516   1.238229
4          480   200.000000        1.018828     1.092908   2.216482
..         ...          ...             ...          ...        ...
137      13560   102.668417        1.035412     1.114249  57.902435
138      13580   102.668417        1.001552     1.114249  58.170800
139      13620   102.668417        1.005048     1.114249  58.587580
140      13640   102.668417        0.941221     1.114249  58.856308
141      13800   102.668417        0.937316     1.114249  59.986851

[142 rows x 5 columns]"
200,0.95,7,1.1450907021536392,0.9616792133923935,0.1834114887612457,2500,60.00471353530884,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.961679     0.961679   0.000000
1          100   200.000000        0.940849     0.990307   0.905664
2          160   200.000000        0.929006     1.050528   1.601107
3          180   200.000000        0.933226     1.050528   1.853106
4          200   200.000000        0.829028     1.050528   2.101144
..         ...          ...             ...          ...        ...
147       8060   132.684086        0.944267     1.145091  58.071739
148       8100   132.684086        0.962928     1.145091  58.623022
149       8120   132.684086        1.018621     1.145091  58.932335
150       8140   132.684086        0.907768     1.145091  59.274294
151       8200   132.684086        1.013555     1.145091  59.941838

[152 rows x 5 columns]"
200,0.95,8,1.173504663169616,0.9096773953098858,0.2638272678597302,1480,60.022562980651855,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.909677     0.909677   0.000000
1           40   200.000000        0.933583     1.097053   0.369969
2           60   200.000000        1.080238     1.097053   0.702684
3           80   200.000000        0.977540     1.097053   0.933657
4          100   200.000000        0.949942     1.097053   1.130743
..         ...          ...             ...          ...        ...
141       7980   139.667459        1.084530     1.173505  57.674903
142       8160   132.684086        0.895871     1.173505  58.819463
143       8280   132.684086        0.945901     1.173505  59.173364
144       8300   132.684086        0.958370     1.173505  59.276069
145       8360   132.684086        0.958079     1.173505  59.704981

[146 rows x 5 columns]"
200,0.95,9,1.1769695034950838,0.8512846325938053,0.3256848709012785,2520,60.01909255981445,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.851285     0.851285   0.000000
1           40   200.000000        0.910744     0.924576   0.232591
2           80   200.000000        0.938416     0.982039   0.584039
3          100   200.000000        0.884414     0.982039   0.699874
4          200   200.000000        0.883293     0.982039   1.183165
..         ...          ...             ...          ...        ...
160       8480   132.684086        0.917019     1.176970  58.570698
161       8500   132.684086        0.914265     1.176970  58.755417
162       8520   132.684086        1.038297     1.176970  58.970243
163       8540   132.684086        0.960926     1.176970  59.304903
164       8580   132.684086        0.954084     1.176970  59.786396

[165 rows x 5 columns]"
200,0.95,10,1.2566291258356688,0.9360163410793181,0.3206127847563507,80,60.00607991218567,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.936016     0.936016   0.000000
1           20   200.000000        1.016919     1.016919   0.183178
2           40   200.000000        1.037843     1.039947   0.399939
3           60   200.000000        1.067555     1.067555   0.665148
4           80   200.000000        1.074935     1.256629   1.031732
..         ...          ...             ...          ...        ...
136       6160   147.018378        0.979148     1.256629  56.188650
137       6180   147.018378        0.995499     1.256629  56.454299
138       6200   147.018378        1.008315     1.256629  56.623574
139       6220   147.018378        0.947333     1.256629  57.022168
140       6560   147.018378        1.082287     1.256629  59.872348

[141 rows x 5 columns]"
200,0.95,11,1.1678551522656275,0.8434832865555767,0.32437186571005083,7840,60.03679132461548,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.843483     0.843483   0.000000
1          160   200.000000        0.975805     0.975805   0.450779
2          180   200.000000        0.964685     0.992589   0.651813
3          220   200.000000        0.932024     0.992589   0.884012
4          240   200.000000        0.860633     0.992589   1.032643
..         ...          ...             ...          ...        ...
137       7840   139.667459        0.976236     1.167855  57.707197
138       7920   139.667459        0.978800     1.167855  58.359524
139       7940   139.667459        0.990012     1.167855  58.537395
140       8040   132.684086        0.968146     1.167855  59.072471
141       8060   132.684086        1.111555     1.167855  59.376082

[142 rows x 5 columns]"
200,0.95,12,1.1857517462632718,1.0438510350032453,0.14190071126002657,60,60.006702184677124,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        1.043851     1.043851   0.000000
1           40   200.000000        1.005759     1.134427   0.434352
2           60   200.000000        1.174026     1.174026   0.718827
3          100   200.000000        0.989375     1.174026   1.119097
4          120   200.000000        0.991434     1.174026   1.303501
..         ...          ...             ...          ...        ...
146       7640   139.667459        0.943046     1.185752  58.645346
147       7660   139.667459        0.987468     1.185752  58.789943
148       7680   139.667459        0.965056     1.185752  59.007428
149       7700   139.667459        0.944143     1.185752  59.190644
150       7780   139.667459        1.066773     1.185752  59.728616

[151 rows x 5 columns]"
200,0.95,13,0.9596039132359535,0.7961147531643145,0.16348916007163905,3920,60.052932262420654,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.796115     0.796115   0.000000
1         1140   190.000000        0.811752     0.838212   0.906183
2         1180   190.000000        0.845828     0.847260   1.006483
3         1200   190.000000        0.843142     0.860253   1.119512
4         1260   190.000000        0.824288     0.860253   1.338447
..         ...          ...             ...          ...        ...
138      30040    42.927753        0.859366     0.959604  57.129145
139      30680    42.927753        0.807009     0.959604  58.576175
140      31120    40.781365        0.798925     0.959604  59.409883
141      31180    40.781365        0.836434     0.959604  59.569205
142      31220    40.781365        0.841533     0.959604  59.826576

[143 rows x 5 columns]"
200,0.95,14,1.1167110757488725,0.8676091639935419,0.24910191175533059,1220,60.023385763168335,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.867609     0.867609   0.000000
1          160   200.000000        0.942984     0.942984   0.354925
2          220   200.000000        0.951300     1.033823   0.950155
3          240   200.000000        0.914060     1.033823   1.179516
4          360   200.000000        0.907641     1.033823   1.907116
..         ...          ...             ...          ...        ...
135      13080   102.668417        0.956253     1.116711  56.800519
136      13160   102.668417        1.012865     1.116711  57.434283
137      13480   102.668417        0.955415     1.116711  58.215303
138      13740   102.668417        0.944609     1.116711  59.429895
139      13780   102.668417        0.999820     1.116711  59.866668

[140 rows x 5 columns]"
200,0.95,15,1.1143482185825013,0.8241152184048108,0.2902330001776905,12200,60.02140140533447,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.824115     0.824115   0.000000
1          620   200.000000        0.938978     0.956832   0.780323
2          740   200.000000        0.937919     0.990309   1.197999
3          960   200.000000        0.866068     1.027068   2.036158
4         1120   190.000000        0.937663     1.027068   2.214258
..         ...          ...             ...          ...        ...
132      20820    71.697184        0.886775     1.114348  57.586025
133      20960    71.697184        0.902546     1.114348  58.484690
134      21120    68.112325        0.919155     1.114348  59.185594
135      21140    68.112325        0.838169     1.114348  59.304422
136      22300    64.706709        0.923661     1.114348  59.984202

[137 rows x 5 columns]"
200,0.95,16,1.1950090660539008,0.8051042740127128,0.389904792041188,12040,60.02150011062622,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.805104     0.805104   0.000000
1           40   200.000000        0.943677     0.979796   0.079592
2          100   200.000000        0.976687     0.984634   0.418008
3          120   200.000000        1.011752     1.027268   0.572507
4          180   200.000000        0.984596     1.031664   1.051447
..         ...          ...             ...          ...        ...
153      11980   113.760018        0.980853     1.178701  58.956584
154      12000   113.760018        0.999065     1.178701  59.141198
155      12020   108.072018        0.962096     1.178701  59.427840
156      12040   108.072018        1.132315     1.195009  59.760708
157      12080   108.072018        0.887892     1.195009  59.989474

[158 rows x 5 columns]"
200,0.95,17,1.147340973091487,0.8680174848276443,0.2793234882638427,6920,60.0411581993103,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        0.868017     0.868017   0.000000
1           40   200.000000        0.946709     0.946709   0.305045
2           80   200.000000        0.905326     0.984676   0.748247
3          180   200.000000        0.868616     0.984676   1.650516
4          240   200.000000        1.054527     1.054527   2.048475
..         ...          ...             ...          ...        ...
140       8140   132.684086        0.931433     1.147341  56.737212
141       8260   132.684086        1.093631     1.147341  57.973511
142       8300   132.684086        0.977370     1.147341  58.687596
143       8380   132.684086        0.928169     1.147341  59.158593
144       8400   132.684086        0.864995     1.147341  59.253691

[145 rows x 5 columns]"
200,0.95,18,1.2077176921131805,1.057404387328032,0.15031330478514837,2780,60.0325562953949,"     iteration  temperature  current_rating  best_rating       time
0            0   200.000000        1.057404     1.057404   0.000000
1           20   200.000000        1.034474     1.122318   0.137645
2          100   200.000000        1.050743     1.122318   0.983980
3          120   200.000000        1.007884     1.122318   1.316184
4          140   200.000000        0.856337     1.122318   1.450655
..         ...          ...             ...          ...        ...
144      12520   108.072018        0.934105     1.207718  58.208796
145      12560   108.072018        0.961195     1.207718  58.374071
146      12880   108.072018        1.006541     1.207718  59.539104
147      12940   108.072018        0.881934     1.207718  59.706040
148      13100   102.668417        0.862002     1.207718  59.790375

[149 rows x 5 columns]"
